gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG000000410,,158.15,0.1543,0.4866,0.9495,0.9450791978078319,1.0
ENSG000004442,,199.38,0.0669,0.1951,0.1946,0.9890392417557957,1.0
ENSG000004443,,44.66,0.1656,0.2035,1.7091,0.8309561775565132,1.0
ENSG000004444,,8.57,0.2041,0.3792,1.0991,0.5889725888763422,1.0
ENSG000004446,,315.26,-0.2284,0.4884,-1.22,0.6488258765006141,1.0
ENSG000000402,,2681.87,-0.1798,0.3102,-1.0048,0.9615789710389159,1.0
ENSG000000392,,3.48,0.1476,0.4479,2.2707,0.886932396317172,1.0
ENSG000000391,,91.48,-0.2695,0.0966,-5.1756,0.9869036664352556,1.0
ENSG000004162,,96.31,0.1439,0.4506,0.6036,0.5328856366408696,1.0
ENSG000003748,,415.1,0.0535,0.4338,0.2754,0.7733235527040767,1.0
ENSG000003502,,80.11,-0.1882,0.0951,-3.094,0.48158905510787775,1.0
ENSG000000846,,410.24,0.1477,0.3765,0.3417,0.8589123260956414,1.0
ENSG000001567,,750.76,0.0201,0.2806,0.053,0.9606008100125213,1.0
ENSG000002596,,1304.58,-0.6741,0.4177,-7.2753,0.9612792423673864,1.0
ENSG000002597,,60.94,-0.182,0.2017,-3.5113,0.7501548237949217,1.0
ENSG000002598,,2.16,0.0634,0.4107,0.2816,0.6311742040090069,1.0
ENSG000002602,,4.54,0.1859,0.1339,0.6961,0.6615767405740585,1.0
ENSG000002603,,3056.15,-0.1906,0.0919,-0.7894,0.6337097434231109,1.0
ENSG000001556,,473.83,0.1102,0.2439,0.2381,0.6871225203598057,1.0
ENSG000002606,,36.4,-0.0554,0.066,-0.3007,0.8137482955675476,1.0
ENSG000001553,,413.71,-0.2634,0.398,-0.7919,0.8535502279583167,1.0
ENSG000002609,,388.96,0.2691,0.4374,0.8274,0.758555228466791,1.0
ENSG000002610,AKT1,172.74,0.3825,0.4296,0.8162,0.5461444704633772,1.0
ENSG000002611,,122.72,0.1955,0.4439,0.5109,0.65147608792907,1.0
ENSG000002612,,22.34,-0.3413,0.396,-0.9092,0.516676392605342,1.0
ENSG000002613,,5565.16,-0.0604,0.4293,-0.3205,0.991874544682311,1.0
ENSG000001552,,276.66,-0.0611,0.3757,-0.1492,0.8150739906826099,1.0
ENSG000001568,,7774.99,0.1548,0.31,0.3543,0.6884093364557076,1.0
ENSG000002591,,30.17,0.3712,0.3906,1.7211,0.5544552278666393,1.0
ENSG000001570,,180.2,-0.1587,0.4652,-0.472,0.9386003157947275,1.0
ENSG000002589,,76.25,-0.24,0.3879,-0.5206,0.8358513211799543,1.0
ENSG000002566,,18.53,-0.1224,0.0711,-0.2575,0.8864360553553905,1.0
ENSG000001580,,6.37,-0.2431,0.2866,-2.4941,0.7244604232514118,1.0
ENSG000002568,,164.05,0.1953,0.4765,1.5233,0.7139554232420516,1.0
ENSG000002569,,451.11,0.2575,0.1021,1.1389,0.6120470796577556,1.0
ENSG000001578,,35.29,0.3494,0.3233,0.7498,0.7781256612865217,1.0
ENSG000002573,,19.9,-0.0899,0.4814,-0.3209,0.5921072134710428,1.0
ENSG000002577,,72.04,0.4393,0.2761,2.0225,0.8797669379095653,1.0
ENSG000002615,,338.49,0.1796,0.1867,0.3773,0.4910448217723773,1.0
ENSG000002579,,211.03,0.0842,0.277,1.6339,0.6252083217429301,1.0
ENSG000002581,,6446.79,0.1116,0.095,0.2382,0.8725665183579634,1.0
ENSG000002582,,3.77,0.1167,0.4094,0.621,0.5469348524482108,1.0
ENSG000001573,,109.96,0.0881,0.246,0.3783,0.7658523040370093,1.0
ENSG000002585,,4.3,0.3289,0.369,0.8535,0.7196895960453545,1.0
ENSG000001572,,3490.19,-0.3763,0.2869,-1.4462,0.8443335491993377,1.0
ENSG000001571,,291.13,0.2383,0.3008,0.9289,0.6628030863757358,1.0
ENSG000002588,,45.45,-0.0609,0.3991,-0.4312,0.7871228629394419,1.0
ENSG000002580,,154.47,0.5276,0.478,2.7972,0.49041036113680525,1.0
ENSG000001586,,2365.21,0.2079,0.1418,0.5068,0.6091206222132969,1.0
ENSG000001551,,63.21,-0.03,0.0584,-0.1119,0.7223043293295386,1.0
ENSG000001549,,167.22,0.2298,0.3886,3.2783,0.6140649847273983,1.0
ENSG000002646,,208.75,-0.2354,0.4968,-0.6232,0.5049609189421677,1.0
ENSG000002647,,58.15,-0.1112,0.4342,-2.2093,0.6985982867270393,1.0
ENSG000002648,,30.34,-0.4217,0.4791,-0.9386,0.5429465845718413,1.0
ENSG000002649,,56.45,0.0047,0.1974,0.0104,0.6666474656992775,1.0
ENSG000002650,,2601.96,0.2707,0.1172,0.922,0.8178740635904725,1.0
ENSG000002652,,10.42,0.4558,0.4038,1.2937,0.8486686756187097,1.0
ENSG000001539,,89.22,-0.351,0.4027,-2.1787,0.6137064818495768,1.0
ENSG000001538,,4408.21,-0.1598,0.38,-0.5084,0.7760489588693803,1.0
ENSG000001536,,18843.27,-0.4784,0.4203,-3.1985,0.8364458962596129,1.0
ENSG000002658,,282.02,0.2671,0.469,0.63,0.8052705972072509,1.0
ENSG000002659,,2748.08,0.0516,0.2779,0.1257,0.653130670289656,1.0
ENSG000002661,,371.36,-0.3527,0.063,-2.1262,0.6521139786237482,1.0
ENSG000001535,,99.03,-0.1398,0.4016,-0.3184,0.7408176579321153,1.0
ENSG000001534,,9.89,-0.0443,0.3243,-0.1425,0.6298837036711994,1.0
ENSG000002664,,253.93,-0.2845,0.2748,-3.2503,0.626947855241755,1.0
ENSG000002644,,54.13,-0.1956,0.4719,-0.9642,0.8505221096049745,1.0
ENSG000002643,,10369.68,-0.2543,0.3042,-0.972,0.730961708161116,1.0
ENSG000002642,,105.69,-0.0654,0.3699,-0.1351,0.9817673511979657,1.0
ENSG000001543,,50.47,0.4984,0.2489,3.2841,0.7359472017232224,1.0
ENSG000002620,,428.71,0.4367,0.4455,2.3895,0.963687165956651,1.0
ENSG000002621,,5063.17,0.2114,0.3676,0.4256,0.9467897767251591,1.0
ENSG000002624,,68.79,0.4231,0.2295,1.5797,0.5337533205937861,1.0
ENSG000002625,,10.92,0.1229,0.1774,0.6291,0.8155869805157686,1.0
ENSG000002626,,312.2,-0.2583,0.0544,-0.5546,0.6274456098169422,1.0
ENSG000001545,,79.99,-0.1807,0.4703,-1.4096,0.9535735374122973,1.0
ENSG000002628,,116.5,0.2094,0.2208,0.8926,0.7631743856097388,1.0
ENSG000001550,,3.94,0.3681,0.3285,4.0575,0.7226497023608565,1.0
ENSG000002629,,5.8,-0.1329,0.0915,-0.4008,0.7468481212961181,1.0
ENSG000002631,,4.25,0.089,0.2224,0.2278,0.9029189732330538,1.0
ENSG000002632,,6.74,0.139,0.0709,0.3511,0.9084462056904016,1.0
ENSG000002633,,103.89,0.0592,0.3668,0.2248,0.5239116767043972,1.0
ENSG000002634,,245.57,0.0934,0.3782,0.1945,0.6079882311965377,1.0
ENSG000002635,,345.33,0.51,0.4255,1.6414,0.9965220719246723,1.0
ENSG000002639,,1175.37,-0.3098,0.2981,-1.2678,0.895866939157868,1.0
ENSG000002640,,716.16,0.1194,0.2502,1.9523,0.7444883899492662,1.0
ENSG000002630,,1145.16,-0.1438,0.3049,-1.663,0.509722705566481,1.0
ENSG000002665,,65.0,0.139,0.202,1.0663,0.6413668192253023,1.0
ENSG000001588,,641.97,-0.1101,0.3484,-1.1361,0.9897228904663063,1.0
ENSG000002554,,44.28,0.1169,0.2194,0.4246,0.5103754066288622,1.0
ENSG000001646,,103.91,0.1285,0.2744,1.8656,0.7513072956521765,1.0
ENSG000002478,,94.33,0.436,0.3404,1.5009,0.6520146153391313,1.0
ENSG000002479,,790.34,-0.4016,0.1219,-0.8052,0.7081516877406011,1.0
ENSG000001645,,2694.12,-0.3187,0.1921,-1.3417,0.7946267910267816,1.0
ENSG000002481,,21.12,-0.1818,0.1984,-0.9591,0.5639244579209632,1.0
ENSG000001644,,513.76,0.1357,0.1235,0.3882,0.6601726416469569,1.0
ENSG000002485,,33.79,-0.1649,0.4023,-0.8101,0.7285652116332708,1.0
ENSG000002487,,251.79,-0.1161,0.35,-0.3007,0.6699491810030801,1.0
ENSG000001639,,42.31,0.6188,0.3764,1.3791,0.8783356058875871,1.0
ENSG000002490,,29.3,-0.5759,0.384,-1.4201,0.7147222018094264,1.0
ENSG000002491,,8.0,-0.0042,0.367,-0.0132,0.5213947362629351,1.0
ENSG000002492,,85.48,-0.2069,0.0803,-0.7658,0.6832766104223897,1.0
ENSG000002494,,1.78,0.4331,0.3629,1.5612,0.5987233410567304,1.0
ENSG000002496,,269.0,0.244,0.3982,0.554,0.5969602868455279,1.0
ENSG000001637,,5252.5,-0.2865,0.4297,-1.8518,0.873907238785167,1.0
ENSG000001647,,269.97,-0.0561,0.3991,-0.1501,0.9422611736585611,1.0
ENSG000002475,,34.62,0.0911,0.1448,0.225,0.4962351738699511,1.0
ENSG000002472,,98.2,0.7092,0.3171,1.5131,0.8959344962919021,1.0
ENSG000001657,,51.51,0.0505,0.4758,0.1694,0.6567940046300318,1.0
ENSG000002448,,30.74,-0.0703,0.1031,-0.2391,0.5998679731550471,1.0
ENSG000002450,,8.21,-0.2072,0.2171,-3.2626,0.5162330979358292,1.0
ENSG000002451,,2.71,-0.2749,0.193,-2.6107,0.8731592873828264,1.0
ENSG000001675,,21.95,0.4846,0.0892,1.0925,0.6809779292117637,1.0
ENSG000002454,,179.26,-0.2147,0.3077,-1.2841,0.6722715076341925,1.0
ENSG000001673,,4.3,-0.1175,0.368,-0.3161,0.7839169288465484,1.0
ENSG000001670,,68.62,0.164,0.1091,0.4726,0.8011555973011573,1.0
ENSG000002498,,1029.93,-0.0839,0.2952,-0.242,0.7154509636491239,1.0
ENSG000001668,,20.51,-0.1514,0.2524,-0.5308,0.9666149922642142,1.0
ENSG000001664,,511.43,-0.1823,0.1276,-1.2153,0.8429724020485632,1.0
ENSG000001660,,37.9,0.342,0.3251,0.7895,0.660386440271344,1.0
ENSG000002464,,113.73,-0.3713,0.1681,-1.2911,0.9739407666667818,1.0
ENSG000001659,,120.38,-0.302,0.3323,-3.2543,0.7083589360386612,1.0
ENSG000002466,,26.49,0.2662,0.2967,3.6425,0.9509681864523993,1.0
ENSG000002467,,2.22,-0.229,0.1732,-2.7213,0.5819372139940333,1.0
ENSG000002468,,196.2,0.0114,0.3623,0.1101,0.7957277149698383,1.0
ENSG000001665,,5.54,0.3891,0.2648,1.3748,0.7469036553555233,1.0
ENSG000002555,,4128.8,-0.2605,0.4184,-1.4395,0.9868768469417205,1.0
ENSG000002499,,6.58,0.2371,0.1871,0.7268,0.8059293661594655,1.0
ENSG000002502,,1005.25,0.2905,0.3539,1.4447,0.661154269719093,1.0
ENSG000002528,,105.82,0.1821,0.184,0.4714,0.8378257199236009,1.0
ENSG000001610,,186.76,-0.0757,0.1667,-0.5888,0.7442809392941642,1.0
ENSG000002530,,69.82,-0.3393,0.463,-2.1405,0.6973580668337706,1.0
ENSG000001604,,215.56,-0.2398,0.4622,-1.0967,0.6539436721799263,1.0
ENSG000001602,,1090.84,0.4125,0.0998,0.9233,0.9023079734420988,1.0
ENSG000002535,,7190.45,-0.1252,0.2848,-1.199,0.7294439883265498,1.0
ENSG000001599,,189.05,0.0062,0.1934,0.0236,0.9112451557542998,1.0
ENSG000001598,HRAS,510.49,0.6172,0.4818,1.5687,0.6558489485738741,1.0
ENSG000002541,,710.58,-0.2129,0.1339,-1.1968,0.8156217710403867,1.0
ENSG000001594,,200.17,0.2712,0.1878,0.7778,0.7098270749198761,1.0
ENSG000001593,,19.33,0.131,0.2791,0.7637,0.7975655525345219,1.0
ENSG000002548,,383.02,-0.1694,0.2582,-0.4742,0.7899117002228051,1.0
ENSG000001590,,1686.91,0.0258,0.1064,0.0797,0.8480946638011214,1.0
ENSG000002552,,409.36,-0.564,0.1478,-1.3058,0.647578490806859,1.0
ENSG000002553,,33.77,0.5613,0.1319,2.1491,0.966276251897396,1.0
ENSG000001611,,3893.91,-0.0875,0.2201,-1.3903,0.7460934621942268,1.0
ENSG000002526,,8.47,0.1448,0.0748,0.4696,0.6738653939196881,1.0
ENSG000001612,,18.49,-0.469,0.249,-1.3926,0.6707257400787232,1.0
ENSG000002524,,8523.38,-0.0941,0.1687,-0.2095,0.7534497102421055,1.0
ENSG000002503,,6.48,-0.0994,0.476,-0.2746,0.6955851743035442,1.0
ENSG000002504,,278.41,-0.1837,0.2152,-0.7607,0.7040996843974501,1.0
ENSG000002505,,38.96,-0.3255,0.0678,-1.3986,0.6826985047758368,1.0
ENSG000001629,,953.92,0.0204,0.1857,0.0451,0.7980465828368204,1.0
ENSG000002510,,414.11,-0.3967,0.1896,-1.8071,0.6925773793969057,1.0
ENSG000001626,,30.91,0.324,0.3606,2.1484,0.9077253431293427,1.0
ENSG000002512,,34.87,0.1642,0.1994,1.2847,0.9377922867867816,1.0
ENSG000004999,,240.33,0.2424,0.1291,1.0717,0.4995623111402354,1.0
ENSG000002513,,69.31,0.1647,0.4074,0.8216,0.8266863036714514,1.0
ENSG000002515,,1110.71,-0.0376,0.3449,-0.1525,0.9066688146151902,1.0
ENSG000002517,,164.48,0.0258,0.2711,0.1014,0.846700723350401,1.0
ENSG000001625,,171.96,0.562,0.3606,5.3279,0.9200008347496549,1.0
ENSG000001624,,175.56,-0.2004,0.3743,-0.5043,0.8967513646130647,1.0
ENSG000001622,,1389.0,-0.4315,0.4596,-1.0361,0.8047370647669405,1.0
ENSG000001616,,3238.73,0.9579,0.146,7.4432,0.8087153968854397,1.0
ENSG000002523,,219.69,0.1102,0.2877,0.2318,0.674796429601556,1.0
ENSG000002514,,128.41,-0.0765,0.0814,-0.3382,0.8575057399572561,1.0
ENSG000001533,,19.76,0.097,0.3223,1.915,0.8982590836748244,1.0
ENSG000002668,,59.28,-0.3698,0.1295,-5.3204,0.7225540966161562,1.0
ENSG000002669,,1.11,0.1657,0.2317,0.6646,0.6839803325601894,1.0
ENSG000002805,,303.72,-0.0286,0.4553,-0.0839,0.8330496310689909,1.0
ENSG000002806,,10.14,-0.5329,0.4791,-3.4409,0.5376246007473546,1.0
ENSG000002808,,1176.0,-0.2499,0.377,-1.306,0.9050840377609537,1.0
ENSG000002809,,148.58,0.2746,0.1584,0.672,0.7899327210558801,1.0
ENSG000002810,,292.88,-0.1649,0.0833,-1.1385,0.9090725263612945,1.0
ENSG000001452,,153.74,0.5107,0.302,2.5617,0.6555581974173488,1.0
ENSG000001451,,6933.18,0.0926,0.1522,0.1953,0.9418212689647267,1.0
ENSG000002813,,1.49,0.5217,0.3567,2.9263,0.842472128593358,1.0
ENSG000001450,,46.44,0.0064,0.2452,0.0168,0.8433916463290707,1.0
ENSG000002815,,5518.52,0.5498,0.2342,1.6158,0.7946621542939618,1.0
ENSG000001445,,37.81,0.1199,0.201,0.3867,0.8299579189553186,1.0
ENSG000002817,,22.63,0.1446,0.4078,0.3861,0.8081187549853212,1.0
ENSG000002818,,358.44,0.1106,0.2542,0.7425,0.6120009375568681,1.0
ENSG000001444,,60.55,-0.389,0.1571,-2.2028,0.7203242773264015,1.0
ENSG000002820,,147.79,-0.5783,0.247,-1.6234,0.4733541793328011,1.0
ENSG000002804,,125.53,-0.3012,0.0703,-1.4431,0.5454742327381976,1.0
ENSG000001456,,364.28,-0.5282,0.1105,-1.769,0.8978310796014195,1.0
ENSG000002802,,160.37,0.8079,0.0621,1.9664,0.9169833971814025,1.0
ENSG000002801,,2.94,0.0552,0.1733,0.6663,0.8591818901106761,1.0
ENSG000001469,,785.45,-0.3588,0.4469,-6.0158,0.8447903602895617,1.0
ENSG000002780,,2413.13,0.1438,0.4984,0.3076,0.9161510268144013,1.0
ENSG000002781,,992.83,0.2624,0.1207,0.5581,0.9556554252415336,1.0
ENSG000002782,,282.62,-0.1949,0.369,-1.0262,0.927069116051185,1.0
ENSG000001467,,2021.76,0.501,0.1342,2.3036,0.6228292369611795,1.0
ENSG000001466,,672.45,0.1766,0.3661,0.5401,0.6844490484631971,1.0
ENSG000002789,,118.2,-0.1368,0.242,-1.7656,0.6206369521207595,1.0
ENSG000001443,,47.54,0.0543,0.1535,0.1271,0.8420387836055212,1.0
ENSG000002790,,171.24,0.0544,0.4595,0.4829,0.7625256770939759,1.0
ENSG000002792,,11942.4,-0.1672,0.1069,-0.3418,0.814423567079152,1.0
ENSG000001464,,554.97,-0.2552,0.4755,-1.1122,0.8022213189713018,1.0
ENSG000002796,,53.84,-0.2545,0.2234,-1.0233,0.5330788223246319,1.0
ENSG000002797,,267.86,0.1719,0.4617,0.6936,0.5781406737621203,1.0
ENSG000001461,,48.64,-0.0415,0.0767,-0.1405,0.9202711976015386,1.0
ENSG000001460,,40.16,0.202,0.4493,0.4408,0.8085861694290979,1.0
ENSG000002800,,357.85,0.0903,0.3811,0.3109,0.6383543048854777,1.0
ENSG000002791,,1721.31,0.1785,0.1825,0.9873,0.735558198267917,1.0
ENSG000002777,,180.91,-0.0769,0.2698,-0.6107,0.7413949722797497,1.0
ENSG000002822,,97.78,0.2535,0.127,1.5764,0.6338529008835424,1.0
ENSG000002825,,80.8,-0.0157,0.2321,-0.0474,0.5192634144878443,1.0
ENSG000002852,,58.57,0.25,0.3695,1.2713,0.5884438276405232,1.0
ENSG000001427,,14.07,0.6169,0.1169,1.3377,0.8871419986941438,1.0
ENSG000002854,,22.25,0.0662,0.0584,0.1501,0.6131075959555897,1.0
ENSG000002856,,406.58,-0.154,0.2517,-0.5588,0.9554709904951643,1.0
ENSG000002857,,256.26,-0.2154,0.077,-0.5213,0.5836122161410496,1.0
ENSG000001424,,18.42,-0.2518,0.2169,-3.1045,0.9270121129250806,1.0
ENSG000002859,,181.53,0.3539,0.2795,1.1708,0.969235997267109,1.0
ENSG000002860,,1.48,0.0582,0.1556,0.2567,0.7058620608962562,1.0
ENSG000001422,,394.48,0.3218,0.3152,1.0975,0.7651902029810298,1.0
ENSG000001420,,606.45,0.1524,0.2583,0.4401,0.918191773229734,1.0
ENSG000001419,,485.34,0.4585,0.3257,1.4067,0.6442054818406923,1.0
ENSG000002868,,12.44,-0.266,0.0576,-1.0156,0.6999594127138372,1.0
ENSG000002870,,5.62,0.3687,0.1429,2.0588,0.7915410063332002,1.0
ENSG000002871,CDKN2A,0.5,-0.1912,0.3415,-0.4117,0.8826056237288415,1.0
ENSG000002872,,17.54,0.1375,0.3124,0.3057,0.9672546225249519,1.0
ENSG000002851,,70.18,-0.1645,0.235,-0.6435,0.49431424805005963,1.0
ENSG000002850,,35.26,-0.1617,0.2178,-2.626,0.4984418404349944,1.0
ENSG000001431,,54.13,0.0922,0.0585,0.4639,0.8431099565764026,1.0
ENSG000001433,,243.17,0.2581,0.0963,3.9796,0.8616571554970481,1.0
ENSG000002826,,23.14,0.5112,0.2715,3.8462,0.5058672985286884,1.0
ENSG000001442,,69.8,0.352,0.0666,1.1029,0.6561288043672019,1.0
ENSG000002828,,172.27,-0.0186,0.1577,-0.0505,0.9221203897976371,1.0
ENSG000002830,,8.6,-0.11,0.1816,-0.6843,0.5283446934365542,1.0
ENSG000002831,,327.92,-0.5112,0.2248,-1.4377,0.8035676014003101,1.0
ENSG000001439,,53.22,0.1473,0.2885,0.4989,0.6793587899216466,1.0
ENSG000002833,,626.73,0.4689,0.128,5.5122,0.5273732899708411,1.0
ENSG000002824,,38.95,-0.4216,0.3087,-1.0919,0.8993665289209269,1.0
ENSG000001438,,126.06,0.4822,0.2838,5.7617,0.624400487472163,1.0
ENSG000002836,,506.89,-0.09,0.1787,-0.2312,0.5643411678731507,1.0
ENSG000002838,,2095.45,0.4878,0.0831,2.935,0.8945580028773829,1.0
ENSG000002839,,30.02,0.6656,0.3393,2.2603,0.6487334824453981,1.0
ENSG000002840,,300.52,-0.0477,0.1285,-0.1788,0.7253912461589445,1.0
ENSG000002841,,101.98,0.0887,0.4278,0.3962,0.5492200998868637,1.0
ENSG000002843,,899.49,0.4431,0.2307,1.4568,0.6481179230208346,1.0
ENSG000002844,,43.46,-0.3503,0.4206,-0.9478,0.9082886234873289,1.0
ENSG000002835,,49.94,-0.073,0.2235,-0.2706,0.7596949977999118,1.0
ENSG000002776,,89.32,-0.0855,0.1982,-0.2672,0.48124345537683655,1.0
ENSG000002775,,27.01,-0.1473,0.3891,-0.3451,0.605950173007711,1.0
ENSG000002774,,7944.98,-0.4646,0.3145,-9.1606,0.9736076488006986,1.0
ENSG000001519,,244.17,-0.3073,0.4484,-1.298,0.9886565549140125,1.0
ENSG000002698,,301.3,-0.3937,0.4568,-0.9712,0.6061243888829777,1.0
ENSG000002699,,250.32,0.1866,0.4719,0.648,0.48917996154703625,1.0
ENSG000002702,,468.48,0.3273,0.4183,0.7024,0.5147764220004536,1.0
ENSG000002703,,222.07,0.6037,0.2969,1.7438,0.82689323382559,1.0
ENSG000002706,,83.05,0.3135,0.089,3.4525,0.8226561227103854,1.0
ENSG000002707,,3.28,0.0435,0.3232,0.1395,0.6484239317715788,1.0
ENSG000002709,,127.25,-0.1054,0.4758,-0.9361,0.8453351220226424,1.0
ENSG000002710,,52428.8,0.469,0.1835,3.3212,0.49329358056269235,1.0
ENSG000002711,,65.95,-0.2455,0.1427,-0.6115,0.49835189131046054,1.0
ENSG000002712,,177.18,0.4597,0.4537,3.7475,0.9765873392003843,1.0
ENSG000002713,,442.75,0.15,0.1169,0.7868,0.9471165032363784,1.0
ENSG000001507,,140.46,0.2089,0.1319,0.5969,0.8623052365766706,1.0
ENSG000002720,,257.19,0.0371,0.1093,0.0991,0.9410198226972342,1.0
ENSG000002721,,2722.56,0.5862,0.2261,1.8487,0.8713573412322078,1.0
ENSG000002695,,9.32,0.1002,0.4054,0.3388,0.5666560776020624,1.0
ENSG000002694,,56.1,-0.0403,0.317,-0.091,0.7332782958676516,1.0
ENSG000002693,,0.1,-0.0118,0.2685,-0.0533,0.49179398006265684,1.0
ENSG000002692,,470.08,-0.0732,0.2254,-0.5172,0.5739453222006694,1.0
ENSG000002670,,122.01,0.1877,0.1203,0.6503,0.9633933783698491,1.0
ENSG000001532,,2.12,-0.5305,0.2756,-1.3746,0.6385250461916646,1.0
ENSG000002672,,394.38,0.1746,0.2932,0.3947,0.5516795637526395,1.0
ENSG000002673,,52.13,0.0781,0.4749,0.6378,0.6017644421104693,1.0
ENSG000002674,,31.75,-0.1617,0.2356,-0.9842,0.9986478849342207,1.0
ENSG000001531,,700.6,0.0423,0.4784,0.3471,0.828125191856901,1.0
ENSG000002676,,5.9,-0.5888,0.4484,-5.7473,0.5232180199672922,1.0
ENSG000002722,,36.12,-0.1517,0.2437,-0.408,0.511442833917623,1.0
ENSG000002678,,3.58,-0.4694,0.3534,-2.682,0.5258929685789998,1.0
ENSG000002681,,23.28,0.2037,0.124,0.6061,0.5725654538976889,1.0
ENSG000001525,,75.9,-0.1117,0.3724,-0.242,0.6795541191072888,1.0
ENSG000001523,,36.14,-0.0679,0.3367,-0.5282,0.8664151295248242,1.0
ENSG000002686,,279.46,0.0948,0.276,0.3744,0.9504422340901033,1.0
ENSG000002688,,1326.02,-0.4607,0.1379,-1.3066,0.8147686813470248,1.0
ENSG000002690,,36.63,0.1837,0.4075,1.9894,0.9033146675661857,1.0
ENSG000002691,,5408.23,-0.305,0.4139,-0.7709,0.48331822155225335,1.0
ENSG000001528,,22.69,0.463,0.4423,1.8502,0.8174764393049206,1.0
ENSG000002723,,81.96,-0.3177,0.334,-2.0689,0.5652263811708307,1.0
ENSG000001505,,3591.09,-0.0511,0.2574,-0.163,0.7006578288878541,1.0
ENSG000001503,,20.13,-0.2455,0.279,-1.0492,0.7975993494897885,1.0
ENSG000002756,,218.23,-0.1355,0.3075,-1.718,0.4914137546228817,1.0
ENSG000002757,,426.91,0.0585,0.1003,0.7177,0.717536863512627,1.0
ENSG000002759,,126.85,-0.3392,0.1637,-2.0869,0.7820645215724311,1.0
ENSG000001482,,17.21,-0.1118,0.2271,-0.2766,0.7529485996631107,1.0
ENSG000002761,,266.83,0.1889,0.3791,0.4457,0.7826207890770093,1.0
ENSG000002762,,82.11,-0.2413,0.2573,-1.7299,0.6638101052502828,1.0
ENSG000002763,FGFR2,2164.62,0.2686,0.1067,0.7188,0.6832083095475865,1.0
ENSG000002755,,2318.38,-0.0222,0.3159,-0.0453,0.5446880934339766,1.0
ENSG000001481,,7.11,0.2167,0.3081,1.4536,0.6919925220567443,1.0
ENSG000001479,,353.16,-0.2662,0.3434,-1.3751,0.8829524558474972,1.0
ENSG000002767,,77.11,-0.0101,0.1249,-0.0376,0.8515511170493673,1.0
ENSG000001477,,107.38,-0.0363,0.3502,-0.3982,0.7478922540260833,1.0
ENSG000001473,,95.75,-0.0402,0.1228,-0.17,0.7338809732737419,1.0
ENSG000002771,,99.88,-0.0618,0.0842,-0.4062,0.7394114554566915,1.0
ENSG000001471,,196.73,0.359,0.1072,1.3468,0.9322821440707808,1.0
ENSG000002773,,11.6,-0.053,0.0744,-0.2167,0.9207648141223198,1.0
ENSG000002765,,4.88,0.0759,0.1232,0.1661,0.6670015326808647,1.0
ENSG000001678,,2756.75,0.4564,0.2895,2.5661,0.7356975053062538,1.0
ENSG000002754,,171.42,-0.0453,0.4426,-0.1655,0.5772022361259574,1.0
ENSG000001490,,155.95,0.3788,0.4901,1.2925,0.7093907452511288,1.0
ENSG000002727,,738.96,0.3034,0.2372,3.3174,0.7545395326953875,1.0
ENSG000001500,,575.75,0.1778,0.2227,2.4716,0.7247094874643776,1.0
ENSG000001498,,81.25,0.3625,0.2004,1.5681,0.9791121697448023,1.0
ENSG000001495,,47.21,0.4626,0.2657,1.8644,0.8644769036178283,1.0
ENSG000002733,,55.78,0.1689,0.125,0.5694,0.6276247009230531,1.0
ENSG000002734,,10577.98,-0.2639,0.139,-0.8158,0.9008369802823235,1.0
ENSG000002735,,9.61,0.5961,0.239,1.8161,0.7183602189143816,1.0
ENSG000001488,,452.99,-0.5282,0.2642,-6.7715,0.6864198939976419,1.0
ENSG000002737,,403.21,-0.1005,0.333,-0.3694,0.5873835952686471,1.0
ENSG000002740,,54.84,0.2562,0.4203,0.7816,0.7488391884618512,1.0
ENSG000002741,,10.83,0.1245,0.4838,0.7315,0.6143816397567536,1.0
ENSG000002743,,231.84,0.0131,0.3492,0.2141,0.6181522902595573,1.0
ENSG000002747,,24.05,0.0724,0.1967,0.3414,0.930480819579867,1.0
ENSG000002748,,326.99,-0.3453,0.2709,-0.9258,0.6263010947738659,1.0
ENSG000001491,,242.8,-0.1656,0.4901,-2.0498,0.9350441963907306,1.0
ENSG000002750,,36.6,-0.0613,0.3018,-0.2637,0.8849936133950259,1.0
ENSG000002739,,1028.69,0.4662,0.4644,1.6064,0.9991495667786588,1.0
ENSG000002874,,538.35,-0.1754,0.081,-2.8138,0.9503354666683905,1.0
ENSG000002446,,1650.47,0.079,0.454,0.1827,0.94894013128426,1.0
ENSG000001681,,2356.27,0.1211,0.4091,0.3143,0.8716367705200551,1.0
ENSG000001894,,2.89,-0.0329,0.0538,-0.154,0.5607431960154171,1.0
ENSG000001890,,1044.85,-0.0043,0.1181,-0.0148,0.574642070621839,1.0
ENSG000002139,,376.0,-0.3717,0.3207,-0.9457,0.9646855564468417,1.0
ENSG000002140,,1743.04,-0.4403,0.2969,-1.2308,0.8755566543496063,1.0
ENSG000002141,,63.85,0.0494,0.1606,0.1074,0.8759339254453248,1.0
ENSG000001889,,1058.1,-0.1422,0.1419,-0.4855,0.7925871600335685,1.0
ENSG000001888,,1.67,0.1272,0.2583,0.3424,0.8679939333361105,1.0
ENSG000001884,,348.37,-0.1777,0.3507,-0.5937,0.9353422813969053,1.0
ENSG000002145,,704.76,-0.067,0.3827,-0.3464,0.778468339915185,1.0
